1,7.31196062529165,18.0756407793033,15.4646222599764,1,2,3,2,2,11,6,15,
1,9.3536824401952,12.5728105093665,14.1187574005061,1,3,1,2,2,16,10,8,
1,8.09310378712217,12.9861122159934,15.2862061395022,1,3,3,1,2,12,13,7,
1,6.95707777380963,17.48238137997,13.6481009398264,1,3,3,2,2,16,12,13,
1,5.16671065177623,12.5372950247151,11.7126419641969,1,3,2,1,2,10,16,17,
1,8.91902812149554,13.5897465387229,16.4178836675385,1,3,2,2,2,8,10,14,
1,7.60460046216637,13.1495339267558,17.4792496062609,1,2,1,2,2,22,17,12,
1,7.63689569637251,13.3224002084785,13.8306922222188,1,3,6,2,2,12,7,10,
1,8.71555508088727,13.4194501650692,11.9459402074876,1,3,4,2,2,15,5,12,
1,8.57778821626714,15.255303579481,15.7282800138747,1,3,6,1,2,13,7,20,
1,8.32237784796609,13.661087232222,14.3575401420667,1,2,1,2,2,12,9,9,
1,8.68762437190073,12.8809117660145,10.9882913043389,1,3,6,2,2,10,8,5,
1,8.53387350219101,17.2705134387992,14.451006595628,1,3,6,2,2,9,10,10,
1,7.73886579924541,13.5726565792129,13.1890523551612,1,2,2,2,2,15,14,22,
1,5.41990569168618,13.6558024930916,13.7663844986503,1,2,4,1,2,17,13,22,
1,8.35150582192008,13.8442205022596,12.1389299468165,1,3,4,1,2,16,10,15,
1,7.59202192092891,15.7739802769743,18.0447393158562,1,3,1,1,2,20,10,12,
1,7.48003907808582,13.9074326431503,13.7860123225782,1,3,6,2,2,15,8,20,
1,6.00258963835689,13.9927326572549,11.2431136569284,1,2,2,1,2,19,10,16,
1,7.11785035905434,12.4637847760545,14.8402321748026,1,2,3,2,1,9,13,17,
1,8.12467429217697,13.3122454566511,14.9718929719616,1,3,6,2,2,21,15,12,
1,9.18166166744909,14.2249015344693,12.4796355824021,1,3,4,2,2,15,9,13,
1,7.53959716343328,12.6840154810257,8.68220475689551,1,2,1,2,2,16,8,16,
1,8.09066380906918,15.3438741470807,13.1687364676162,1,2,6,2,2,16,11,9,
1,7.59463276525815,10.477340969326,15.5851427579769,1,2,6,1,2,17,6,13,
1,6.10786032613608,14.8098602691077,14.3275809515684,1,2,2,2,2,20,10,20,
1,7.18881013546011,10.4344758133829,14.2508469690877,1,3,6,1,2,6,19,9,
1,7.21207326626547,13.3675468222405,15.5658135178335,1,3,1,2,2,15,17,9,
1,7.58844372756672,12.8279172679349,12.0792949171011,1,2,6,2,2,12,6,13,
1,8.89104493371404,12.5339750942385,16.6352599376713,1,2,4,2,2,12,11,12,
1,8.51256994629551,13.9470023495356,14.4360892201279,1,3,6,2,2,12,6,16,
1,7.47023243633457,9.53730114995407,15.8581193196172,1,3,3,2,2,19,12,13,
1,7.37041640469443,16.8753404446724,16.5102096924176,1,3,5,2,2,10,9,14,
1,8.43817554206322,10.1293572582695,14.8926851672173,1,3,4,1,2,19,9,14,
1,8.28053811599984,12.9816355466114,12.6933808473116,1,2,6,2,2,12,13,7,
1,6.88121964561246,11.4328325804865,16.7673303981747,1,2,5,2,2,19,7,13,
1,6.86016450021377,12.299599283705,10.4556265871377,1,3,2,2,2,16,19,12,
1,8.06472091299819,19.0371066488291,13.359678069264,1,3,2,1,2,15,14,11,
1,8.51858912221109,14.1233758959631,13.9365877405549,1,3,6,2,2,18,16,18,
1,7.52885751237093,11.0283416653606,14.1152750211038,1,2,6,2,2,7,7,16,
1,8.64507507847074,10.1872053965317,16.482984822792,1,2,3,2,2,17,12,18,
1,8.10238746698624,15.1508426489103,14.7185696450616,1,2,6,2,2,10,13,15,
1,6.96743058163687,14.0380160090229,15.2592143047287,1,2,4,2,2,12,5,13,
1,8.03835934987775,13.3269690451821,14.3077635777524,1,2,4,1,2,20,7,14,
1,6.38616526791914,11.8757296962548,13.9525636342032,1,2,6,1,2,18,10,13,
1,9.2651927131615,10.5507791566785,15.8346537112459,1,3,6,2,2,11,19,8,
1,9.8802095774529,11.5295222586812,16.7339350125551,1,3,6,2,2,11,15,12,
1,7.24248666402157,16.4561919745963,9.65161814154256,1,2,2,2,2,9,10,18,
1,6.48192563625218,12.607162378765,15.5895963264155,1,2,6,1,2,9,11,14,
1,8.29520796084709,10.7953853052042,15.1944771993213,1,3,3,2,2,14,8,12,
1,7.50334298697363,18.5198592516676,13.5981741190939,1,3,5,2,2,12,13,12,
1,10.3534784009463,15.0912856200756,16.344402200719,1,3,6,2,2,15,15,12,
1,7.61099764184379,13.5155187778029,13.6700694036699,1,3,3,1,2,17,9,17,
1,8.43005883947279,16.5949650231829,13.8793997144955,1,2,6,1,2,11,14,11,
1,7.68654908811386,16.1864857779018,16.1576268575469,1,3,1,2,2,11,13,10,
1,6.81996526350799,12.611966608179,17.8780943920569,1,3,5,2,2,12,11,20,
1,7.86720847509532,19.3194659549029,14.9856198260265,1,3,3,1,2,10,10,15,
1,5.62708467847511,13.4766320773624,13.6043273528823,1,3,4,2,2,14,8,6,
1,9.30174383110704,10.700262510459,12.0739978199838,1,3,6,2,2,11,8,14,
1,7.82727787404253,13.7392666468119,13.7862099817879,1,3,1,2,2,17,8,12,
1,10.0961734463551,14.5747834004002,12.5714186725565,1,2,1,2,2,15,15,10,
1,8.18935608104566,19.5613240785,13.930079002196,1,3,6,1,2,14,16,12,
1,6.85741031610235,14.3332575557884,15.2336962805112,1,3,1,2,2,14,8,8,
1,8.34128199222674,15.1670139458136,12.7469583358993,1,3,2,2,2,14,18,10,
1,6.60556018195298,13.8989133060379,19.7328962649048,1,3,4,2,2,12,15,9,
1,6.24653856651321,13.2891446385637,14.7580581471885,1,3,6,2,2,14,9,20,
1,7.98254761880733,13.9996367219894,16.7019665543315,1,3,1,2,2,13,8,18,
1,7.15701605505307,15.9519703135788,9.87903816660237,1,3,4,2,2,16,10,10,
1,7.65632857416237,19.0088043753133,15.9253452718898,1,3,4,2,2,12,12,11,
1,7.73861450189457,16.5211544945399,11.8203190880918,1,3,4,2,2,10,15,12,
1,6.99271708397799,16.9497076310574,16.2821275500892,1,3,1,2,2,14,10,16,
1,7.01614605833776,11.1588598339193,15.2411809947449,1,3,6,2,2,16,10,13,
1,7.50320365134622,16.4178909407052,13.6335707767225,1,3,2,1,2,9,4,13,
1,8.97875283160339,14.6041894329316,17.0891763493589,1,3,6,2,2,11,13,18,
1,5.94324881017773,10.5987592873642,13.0475160761859,1,3,2,2,2,10,9,16,
1,8.3224282586334,15.319009698251,13.2881957834843,1,3,1,1,2,10,4,17,
1,8.02918052601067,13.7051872143277,12.4492147734902,1,2,3,2,2,13,8,19,
1,8.84955641685733,17.5590751004143,13.1134701069827,1,3,4,2,2,14,10,11,
1,7.31331392743159,12.2633642280597,16.3327733092749,1,2,4,2,2,14,13,12,
1,8.07082960587244,13.06073553832,15.3121612978374,1,3,2,2,2,8,9,13,
1,7.95519149844966,11.8834516361602,16.4524458653562,1,3,6,2,2,13,7,14,
1,7.04552602169151,13.6616250030302,13.6683104951542,1,3,4,2,2,10,9,11,
1,9.01221373130325,15.0364722336994,15.1977613957474,1,2,6,2,2,14,12,13,
1,8.95888314684515,12.3448743009616,14.9339590062615,1,2,6,2,2,15,8,10,
1,8.44182746080403,16.0534217432395,11.6008009470264,1,3,6,2,2,10,9,13,
1,9.43800912798033,11.214034163953,17.9954277904863,1,3,1,2,2,10,11,14,
1,8.28258664367119,11.5941150180597,14.7150293448808,1,2,4,2,2,17,14,13,
1,6.22074268002582,17.50345214727,15.9744277684555,1,2,6,1,2,8,15,18,
1,7.01098135331663,11.6704095998757,16.3526309633333,1,2,6,2,2,7,9,15,
1,6.27914552403844,15.0601246914801,14.3458539620446,1,3,6,2,2,14,9,15,
1,7.12318667545658,13.1773859419869,13.8365290610146,1,2,2,1,2,7,9,7,
1,6.95805966758081,15.0540165742065,16.2299878372164,1,3,3,2,2,10,15,13,
1,7.70240687002337,18.0915402516162,12.3569755469421,1,3,1,1,2,15,8,13,
1,6.63160008016411,17.848711337425,18.3803563183137,1,3,1,2,2,8,12,21,
1,7.83264342077191,13.2964876608523,13.6812537626866,1,3,6,2,2,21,9,10,
1,6.91961329979602,8.65682431917499,17.7474317148107,1,2,6,1,2,14,3,9,
1,9.64076207923233,20.0116406406533,17.4642196033059,1,3,6,2,2,17,9,14,
1,8.46035947135685,15.6657234603139,14.6123023850889,1,3,3,2,2,13,11,12,
1,8.67773340314863,15.3672137305664,15.578584439738,1,2,3,1,2,11,13,14,
1,8.08674675010402,14.0502668197307,12.4023702030313,1,3,4,2,2,15,16,11,
2,9.17730775368985,5.783426915421,8.89458241875606,4,2,3,2,2,10,6,12,
2,10.1947667196631,6.3304586398249,5.45047945106132,4,2,3,1,2,15,4,13,
2,8.86113278170573,8.17063911764424,9.32883337051279,3,2,3,1,2,14,7,10,
